company_ID,company_name,company_pic,company_address,company_email,company_field,company_Phone,company_size,training_price,group,training_location,training_date,training_topic,training_field,training_type,order_history,improved_abilities,increasement_points,training_materials_quality,trainer_satisfaction_level,dining_facilities,residential_facilities,satisfaction_level,management_seller_closeness,continuity,likelihood_of_recommendation
601,Perum Puspita Damanik,Eli Winarno,"Jl. Suniaraja No. 977
Banjarmasin, Maluku 84755",olga62@example.com,Pengangkutan dan Pergudangan,+62 (453) 148 6626,Besar,500000,Group,"80115 Montoya Springs Apt. 808
Lake Danafurt, MH 52387",2024-01-16,"Manajemen Pembelian, PPIC, Pergudangan & Negosiasi Pengadaan",Credit & Collection,Public Training,8,93,95,8,4,1,2,3.75,3,no,69.35714285714286
602,Perum Manullang,Diana Usamah,"Gg. Wonoayu No. 391
Salatiga, JB 50041",dnuraini@example.com,Aktivitas Jasa Lainnya,+62-905-596-7471,Menengah,300000,Retail,"870 Kemp Circle
North Monica, FL 27776",2023-12-29,Keterampilan Komunikasi Dalam Rapat Dan Diskusi,Leadership & Managerial,Online Training,7,73,65,7,9,3,7,6.5,2,no,79.0
159,PT Palastri,"Victoria Wacana, S.Pt","Jl. Wonoayu No. 5
Sukabumi, JT 11787",digdaya76@example.org,"Pengadaan Listrik, Gas, Uap/Air Panas Dan Udara Dingin",087 628 5274,Kecil,500000,Group,"29590 Mcneil Camp
North April, NJ 26084",2023-11-29,Analisa Kredit Transaksi Luar Negeri,Finance,Public Training,1,41,41,10,1,7,9,6.75,7,yes,72.78571428571429
603,Perum Pudjiastuti Thamrin (Persero) Tbk,Cakrabirawa Sitorus,"Gg. Gegerkalong Hilir No. 839
Madiun, Jambi 55147",smulyani@example.com,"Pengadaan Listrik, Gas, Uap/Air Panas Dan Udara Dingin",+62 (99) 100-3842,Kecil,900000,Group,"5728 Richard Trail Suite 120
Lake Justin, WA 06466",2024-01-15,Warehouse Administration for Better Efficiency & Productivity,Leadership & Managerial,Public Training,4,36,42,6,9,5,10,7.5,2,no,73.28571428571429
604,CV Uyainah Gunawan,Belinda Saragih,"Gang S. Parman No. 63
Tanjungbalai, Nusa Tenggara Barat 53178",halimcandrakanta@example.com,"Administrasi Pemerintahan, Pertahanan Dan Jaminan Sosial Wajib",+62 (56) 544-8099,Kecil,400000,Retail,"58355 Gary Walk Suite 562
Justinmouth, MA 31695",2023-12-06,Appraisal Tingkat Lanjut Sesuai Standar Penilaian Indonesia (SPI),HR & Training,Public Training,2,74,31,4,4,10,3,5.25,7,no,65.35714285714286
605,UD Astuti Tbk,"Ir. Hari Wacana, M.Pd","Gang Ciwastra No. 281
Langsa, Kepulauan Riau 99518",uwacana@example.com,"Kesenian, Hiburan Dan Rekreasi",+62 (50) 426-7168,Besar,600000,Retail,"75846 Stafford Port
Seanfurt, NJ 77740",2024-01-19,International Banking Facility,Office & Administration,Inhouse Training,1,41,83,2,4,4,6,4.0,2,no,50.57142857142857
606,CV Handayani Yuliarti,Cut Farhunnisa Sihombing,"Gg. Kebonjati No. 9
Mataram, SU 03130",hakimgalih@example.net,Aktivitas Rumah Tangga Sebagai Pemberi Kerja; Aktivitas Yang Menghasilkan Barang Dan Jasa Oleh Rumah Tangga yang Digunakan untuk Memenuhi Kebutuhan Sendiri,(0797) 384 4075,Kecil,200000,Group,"2175 Wolf Key Apt. 028
East Ronnie, UT 70908",2024-01-18,Area & Territory Management:,HR & Training,Online Training,8,96,58,10,10,2,1,5.75,2,no,77.35714285714286
607,PD Hardiansyah,Vanesa Prasasta,"Jl. Yos Sudarso No. 638
Dumai, Papua Barat 34892",prima73@example.com,Informasi Dan KomunikasiAktivitas Keuangan dan Asuransi,(0145) 410 1836,Kecil,200000,Group,"16501 Hill Neck
Churchtown, MD 79509",2024-01-15,Financial Credit: Rating & Scoring,Office & Administration,Inhouse Training,5,83,73,9,6,2,2,4.75,1,no,64.78571428571429
608,UD Prasetya Putra,Padma Susanti,"Gang Rajawali Timur No. 02
Palu, Maluku Utara 11864",banarasitorus@example.net,PendidikanAktivitas Kesehatan Manusia Dan Aktivitas Sosial,+62 (80) 524 4395,Menengah,800000,Group,"729 Jade Tunnel
West Michaeltown, HI 67951",2023-12-04,Powerful Closing Technique Using Psychological Story Telling,Sales & Marketing,Online Training,4,100,82,9,7,7,5,7.0,3,yes,87.42857142857143
609,PD Siregar Dabukke,Putri Zulkarnain,"Jalan Astana Anyar No. 68
Pariaman, MA 65624",sucikusmawati@example.com,Kontruksi,+62 (032) 547-9857,Menengah,500000,Retail,"3438 Thomas Ford
South Nicholas, TN 66192",2024-01-02,Advanced Credit Analysis for Corporate & Commercial,Finance,Inhouse Training,2,81,87,2,9,6,9,6.5,1,yes,76.14285714285714
610,Perum Puspita,Kamidin Budiyanto,"Gg. Jend. A. Yani No. 703
Kota Administrasi Jakarta Barat, Sumatera Barat 43725",natsirmaya@example.net,Lainnya,+62 (0946) 992 3739,Kecil,500000,Group,"6041 Garcia Forks
North Victoriahaven, NE 54530",2023-11-27,Sales Forecasting: for Sales Target Results,Credit & Collection,Public Training,6,60,98,5,6,5,7,5.75,3,no,76.5
611,Perum Pudjiastuti Mahendra (Persero) Tbk,Caket Najmudin,"Jalan Ahmad Dahlan No. 420
Meulaboh, RI 67082",hsaefullah@example.net,"Treatment Air, Treatment Air Limbah, Treatment dan Pemulihan Material Sampah, dan Aktivitas Remediasi",(015) 943 5912,Besar,500000,Retail,"58113 Joshua Mission Suite 091
Duranview, MA 60572",2023-12-29,Applied Debt Collection Strategy & Tactics,HR & Training,Inhouse Training,5,60,69,7,7,2,7,5.75,5,no,73.78571428571429
612,Perum Napitupulu Wahyudin Tbk,Jamal Widiastuti,"Jalan Cikutra Timur No. 5
Payakumbuh, YO 24588",mursita58@example.com,Kontruksi,+62-73-182-0547,Besar,800000,Group,"17527 Timothy Curve
Port Brendafort, DE 94134",2024-01-21,Modern Leadership Skills: How Leaders Managing Team by Data in the Era of Analytics,Leadership & Managerial,Inhouse Training,5,83,39,6,1,1,5,3.25,2,no,50.642857142857146
613,UD Winarsih Hariyah Tbk,Margana Puspasari,"Gg. Cikutra Timur No. 44
Binjai, LA 29364",ryuliarti@example.org,Pengangkutan dan Pergudangan,(0936) 993-1501,Besar,100000,Group,"133 Shelia Summit
West Steven, VT 83300",2024-01-09,Etos Kerja & Profesionalisme,Sales & Marketing,Online Training,5,92,88,10,4,4,5,5.75,5,no,81.07142857142857
614,PT Winarno,Dewi Habibi,"Gg. Raya Ujungberung No. 86
Tanjungpinang, Sulawesi Tenggara 25347",yulianuraini@example.net,"Pengadaan Listrik, Gas, Uap/Air Panas Dan Udara Dingin",+62-885-200-6233,Kecil,600000,Retail,"USNV Roy
FPO AA 63513",2023-12-28,Management Skills For New Managers,Leadership & Managerial,Online Training,3,21,57,2,8,2,3,3.75,6,no,50.785714285714285
615,PD Budiman,Mursita Sihotang,"Gg. KH Amin Jasuta No. 303
Sukabumi, SR 92665",naradi27@example.net,"Pengadaan Listrik, Gas, Uap/Air Panas Dan Udara Dingin",(007) 541-0683,Menengah,700000,Group,"78729 John Haven Suite 173
Ericafurt, MD 54781",2023-12-11,Enterprise Solution Selling,Sales & Marketing,Public Training,9,81,98,1,9,6,8,6.0,8,yes,94.14285714285714
616,PD Damanik,Rangga Sudiati,"Gg. Ciwastra No. 988
Pematangsiantar, Aceh 81018",hmegantara@example.net,Aktivitas Rumah Tangga Sebagai Pemberi Kerja; Aktivitas Yang Menghasilkan Barang Dan Jasa Oleh Rumah Tangga yang Digunakan untuk Memenuhi Kebutuhan Sendiri,+62 (0663) 407 7177,Besar,100000,Group,"979 Gary Trafficway
North Zacharymouth, CA 49594",2023-12-24,Collection Negotiation Intermediate Skills,Sales & Marketing,Inhouse Training,9,46,50,4,4,5,7,5.0,7,no,72.28571428571429
617,PD Simanjuntak Setiawan,Dt. Kajen Budiman,"Jalan Kutisari Selatan No. 477
Pekanbaru, Sumatera Barat 37802",timbul75@example.com,"Pertanian, Kehutanan, dan Perikanan",0890581467,Besar,200000,Group,"69652 Ruiz Ports
Johnsonville, MA 20021",2023-12-02,Transformasi Budaya & Manajemen Agen Perubahan,Finance,Online Training,9,34,87,9,10,6,9,8.5,4,no,96.57142857142856
618,Perum Usamah Puspasari (Persero) Tbk,Jasmin Saputra,"Gg. Raya Setiabudhi No. 6
Batam, MU 69357",vutama@example.net,"Pertanian, Kehutanan, dan Perikanan",+62 (0479) 657-8132,Besar,900000,Retail,"713 Victoria Estate Suite 915
Port Ashley, PA 51908",2024-01-17,Memaksimalkan Digital Marketing Untuk Bisnis,Sales & Marketing,Inhouse Training,7,85,57,8,3,8,2,5.25,8,no,79.21428571428571
619,PD Usada Uyainah,Victoria Namaga,"Gg. M.H Thamrin No. 9
Padang Sidempuan, KR 28806",mandasaridarmana@example.net,Aktivitas Rumah Tangga Sebagai Pemberi Kerja; Aktivitas Yang Menghasilkan Barang Dan Jasa Oleh Rumah Tangga yang Digunakan untuk Memenuhi Kebutuhan Sendiri,+62 (304) 242-7427,Kecil,300000,Retail,"PSC 8607, Box 7937
APO AP 24409",2024-01-20,Winning Negotiation Skills,Leadership & Managerial,Public Training,1,48,21,5,8,8,3,6.0,2,no,57.0
620,UD Widiastuti (Persero) Tbk,Cakrawala Pertiwi,"Jl. Ciumbuleuit No. 61
Palangkaraya, Jawa Timur 71091",sitompuldewi@example.com,Aktivitas Badan Internasional Dan Badan Ekstra Internasional,+62 (006) 831-8228,Menengah,300000,Group,"703 Samantha Viaduct
Romeromouth, VA 10888",2024-01-06,"Manajemen Emosi, Temperamen, Dan Kontrol Diri Untuk Leader",Leadership & Managerial,Online Training,2,84,43,1,7,3,2,3.25,6,no,52.785714285714285
621,Perum Budiman Winarsih,"Cut Hani Anggriawan, M.Ak","Gg. Setiabudhi No. 8
Jayapura, KB 08314",mpratiwi@example.net,Real Estat,(000) 003-5990,Kecil,700000,Group,"66310 Dixon Roads
New Robinfort, FL 81738",2023-12-08,Hukum Perkreditan Tingkat Lanjut,Finance,Inhouse Training,7,72,29,5,6,8,1,5.0,7,no,70.14285714285714
622,UD Firgantoro Megantara,"Tgk. Hesti Waluyo, S.E.I","Jalan Moch. Ramdan No. 3
Palembang, Jawa Tengah 24871",siregarcici@example.com,"Aktivitas Profesional, Ilmiah Dan Teknis",+62 (0751) 615-0425,Besar,900000,Retail,"566 Christopher Manors
East Williamville, AZ 39002",2023-12-06,Cash Flow & Credit Management,Office & Administration,Online Training,8,75,81,4,7,2,3,4.0,3,no,66.57142857142857
623,UD Saptono Prasetya,"Drs. Niyaga Dabukke, S.Sos","Gg. Ahmad Yani No. 767
Banjar, BT 78183",cusada@example.org,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,(036) 707-8473,Kecil,400000,Retail,"830 Michael Summit Apt. 712
Angelaborough, CA 66479",2023-12-15,Competency Based Human Resource Management,Credit & Collection,Inhouse Training,7,32,62,9,9,5,5,7.0,2,no,76.28571428571429
624,PT Mansur Kuswoyo (Persero) Tbk,Yance Situmorang,"Jalan Medokan Ayu No. 4
Semarang, Sulawesi Barat 51182",lasmono48@example.com,Aktivitas Rumah Tangga Sebagai Pemberi Kerja; Aktivitas Yang Menghasilkan Barang Dan Jasa Oleh Rumah Tangga yang Digunakan untuk Memenuhi Kebutuhan Sendiri,+62 (53) 064-4976,Menengah,300000,Retail,"6622 Daniel Ferry Apt. 406
North Rachel, MP 37521",2023-12-10,Creative & Agile Tools of Management Problem Solving & Decision Making in Digital Era,Credit & Collection,Inhouse Training,6,97,45,5,4,5,4,4.5,1,no,62.42857142857143
625,CV Puspasari Kuswandari Tbk,Sabrina Dabukke,"Jl. Ronggowarsito No. 13
Jambi, SU 18070",irsadfarida@example.net,Kontruksi,+62 (33) 088 4943,Kecil,800000,Retail,"68992 Ellis Loaf
South Lesliefort, SD 09087",2023-12-07,Etos Kerja & Profesionalisme,Sales & Marketing,Public Training,4,87,90,10,4,8,9,7.75,3,no,90.64285714285714
626,PD Budiyanto Nashiruddin,Sari Pangestu,"Jalan Jakarta No. 2
Pontianak, Kalimantan Barat 83826",dmangunsong@example.net,Pengangkutan dan Pergudangan,+62 (0843) 530-0450,Besar,400000,Retail,"6954 Lynn Divide Apt. 580
East Grace, TX 00694",2023-12-02,Financial Credit: Rating & Scoring,Office & Administration,Inhouse Training,5,82,25,3,8,5,10,6.5,2,no,71.71428571428571
627,PT Situmorang Hidayat,Jindra Sihombing,"Gg. Kapten Muslihat No. 96
Pekanbaru, DKI Jakarta 00356",edipuspasari@example.net,"Aktivitas Profesional, Ilmiah Dan Teknis",+62 (664) 412-0898,Menengah,500000,Group,"125 Alexander Locks
East Christineside, NC 06193",2023-12-18,Cash Flow & Credit Management,Credit & Collection,Online Training,7,86,37,4,10,5,4,5.75,3,no,72.92857142857143
628,CV Dabukke,"dr. Ella Saragih, M.TI.","Gg. S. Parman No. 3
Probolinggo, LA 15230",citrapurwanti@example.net,Lainnya,+62-013-199-8767,Kecil,400000,Retail,"538 Thomas Crest Suite 983
Allenland, MA 35119",2024-01-23,Anticipating & Preventing Technique Of Money Laundering,Finance,Public Training,7,39,81,6,6,8,1,5.25,1,no,66.07142857142857
629,PD Sinaga,Garang Pertiwi,"Jalan Ir. H. Djuanda No. 11
Magelang, ST 38950",blatupono@example.com,Pertambangan dan Penggalian,+62 (022) 472 3519,Kecil,400000,Group,"5897 Lewis Estate
Stokesshire, VT 83578",2023-12-23,Planning and organizing for stellar performance,Finance,Inhouse Training,7,64,75,1,9,1,3,3.5,3,no,59.142857142857146
630,UD Andriani (Persero) Tbk,"Bakiadi Purwanti, M.Ak","Gg. Sukajadi No. 0
Tanjungbalai, SU 83904",utamaozy@example.org,Aktivitas Jasa Lainnya,+62 (087) 211 9446,Besar,400000,Retail,"0662 Keller Fall
Theresashire, ID 30928",2023-12-30,Modern Project Management: Combining Scrum & Sprint,Leadership & Managerial,Online Training,9,71,57,4,6,7,7,6.0,8,yes,86.85714285714286
8,Perum Pratiwi,Rafi Haryanti,"Gg. Rungkut Industri No. 2
Tanjungpinang, MA 78956",gamani10@example.org,Aktivitas Badan Internasional Dan Badan Ekstra Internasional,0860158912,Kecil,1000000,Retail,"775 Benjamin Summit
Smithfurt, DC 53643",2024-01-13,Effective Time & Activity Management,Leadership & Managerial,Online Training,9,32,67,5,9,6,8,7.0,8,yes,89.85714285714286
631,CV Prabowo Marpaung Tbk,dr. Usman Saputra,"Gg. KH Amin Jasuta No. 788
Tangerang, Maluku Utara 45446",caraka47@example.org,"Administrasi Pemerintahan, Pertahanan Dan Jaminan Sosial Wajib",(0092) 276-1516,Menengah,800000,Group,"2449 Tucker Prairie Apt. 405
South Markberg, VI 77544",2023-12-02,Menyusun Kurikulum Pelatihan Berbasis Kompetensi,Office & Administration,Online Training,8,42,64,1,1,8,8,4.5,1,no,60.142857142857146
632,UD Napitupulu Mulyani,"Viktor Januar, S.Gz","Jalan Sukabumi No. 02
Sungai Penuh, Jawa Tengah 32276",darmajisinaga@example.org,Kontruksi,(0864) 467-9607,Besar,500000,Retail,"06320 Peter Centers
Port Brittany, FL 89755",2023-11-27,Modern Leadership Skills: How Leaders Managing Team by Data in the Era of Analytics,Leadership & Managerial,Online Training,7,30,42,7,5,7,1,5.0,6,no,64.57142857142857
633,UD Napitupulu (Persero) Tbk,Kenzie Prabowo,"Jl. Joyoboyo No. 40
Kota Administrasi Jakarta Barat, KB 80722",dono51@example.com,"Kesenian, Hiburan Dan Rekreasi",(048) 679-0055,Kecil,400000,Retail,"88128 Ritter Inlet
Harrisfurt, AS 18935",2023-12-23,Purchasing & Procurement era Digital Industry 4.0 & New Normal,Credit & Collection,Online Training,9,72,66,5,1,2,4,3.0,4,no,59.71428571428572
634,CV Jailani Wulandari Tbk,Kasim Iswahyudi,"Gang Jend. A. Yani No. 481
Langsa, Lampung 58184",jelita21@example.net,"Pertanian, Kehutanan, dan Perikanan",+62 (73) 344-0361,Menengah,800000,Retail,"08887 Chavez Valleys
Port Jessicaview, WV 31514",2023-12-07,Cash Flow & Credit Management,Office & Administration,Public Training,7,89,28,9,1,4,2,4.0,8,no,66.71428571428571
635,UD Lazuardi,"Dt. Candrakanta Palastri, M.Pd","Gang Cihampelas No. 8
Binjai, Kepulauan Riau 22534",dsiregar@example.com,"Pengadaan Listrik, Gas, Uap/Air Panas Dan Udara Dingin",+62-021-421-7505,Kecil,200000,Group,"7043 Good Mews
Carterfurt, WY 34159",2023-11-27,Memenangkan SEO  (Search Engine Optimization) Untuk Bisnis,Sales & Marketing,Inhouse Training,4,94,66,4,8,3,7,5.5,5,no,75.0
636,Perum Utama Hartati,Amalia Sudiati,"Gg. Kutisari Selatan No. 40
Ambon, SU 51760",luwar11@example.com,Aktivitas Jasa Lainnya,(0641) 328-6106,Menengah,100000,Retail,"836 Gregory Union
Wellsville, MI 81511",2023-12-10,Collection Recovery Section Head Development Program,HR & Training,Inhouse Training,7,99,80,8,2,9,7,6.5,7,no,92.0
637,PD Aryani (Persero) Tbk,Dina Rahayu,"Jl. W.R. Supratman No. 5
Batu, NB 95063",owidiastuti@example.com,"Aktivitas Profesional, Ilmiah Dan Teknis",+62 (79) 024-9499,Besar,300000,Retail,"PSC 8535, Box 5679
APO AE 97990",2023-12-19,Marketing & Sales Planning,HR & Training,Online Training,9,85,48,8,7,8,2,6.25,3,no,80.78571428571429
638,UD Gunawan Sitorus Tbk,R.A. Tantri Nurdiyanti,"Gang Moch. Ramdan No. 556
Kediri, SR 45714",verasihotang@example.com,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,+62 (002) 479-3443,Besar,200000,Retail,"31449 James Extensions
East Javier, AS 82336",2024-01-06,Soft Skills for Credit Analyst & Surveyor,Sales & Marketing,Online Training,6,74,65,4,4,9,5,5.5,3,no,72.0
639,PD Wacana (Persero) Tbk,"Drs. Julia Firmansyah, S.E.","Gg. KH Amin Jasuta No. 016
Tanjungbalai, SG 14473",lukmanyuniar@example.org,"Pengadaan Listrik, Gas, Uap/Air Panas Dan Udara Dingin",(097) 249-8337,Besar,200000,Retail,"752 Gonzales View
Alexanderport, PA 46391",2024-01-16,"Manajemen Emosi Diri, Temperamen & Kontrol Customer Dalam Penagihan",HR & Training,Public Training,6,24,73,7,6,8,6,6.75,7,no,80.64285714285714
640,CV Kuswoyo Tbk,Prabowo Winarno,"Jalan BKR No. 38
Metro, Jambi 85789",wacanawira@example.org,Pertambangan dan Penggalian,082 132 2269,Menengah,800000,Retail,"48502 Morrison Isle
Lake Nicholas, ID 95150",2023-12-27,"Business Acumen: Think, Sense & Act like CEO",Finance,Public Training,2,72,41,8,8,4,9,7.25,5,yes,79.35714285714286
641,UD Santoso Widiastuti,Puti Unjani Utama,"Jl. Otto Iskandardinata No. 2
Palembang, DKI Jakarta 73614",nainggolanatmaja@example.org,Aktivitas Jasa Lainnya,(053) 335-6551,Besar,200000,Retail,"1033 Jennifer Village Suite 269
Penafort, UT 69311",2023-12-23,Debt Collection Strategy & Tactics for Fintech Business,HR & Training,Inhouse Training,5,43,90,9,5,2,1,4.25,5,no,63.642857142857146
642,Perum Laksita Maryadi Tbk,R. Catur Handayani,"Gg. Gegerkalong Hilir No. 690
Dumai, PA 83955",lmayasari@example.org,Pertambangan dan Penggalian,+62 (79) 069-7811,Besar,200000,Retail,"7326 White Spur
Cindyville, OR 25639",2023-12-09,Effective Negotiation Skills in New Normal Era,Credit & Collection,Public Training,4,87,78,2,1,5,5,3.25,6,no,61.07142857142857
643,UD Najmudin,Perkasa Lailasari,"Jl. Otto Iskandardinata No. 49
Magelang, MU 99381",csantoso@example.com,"Pertanian, Kehutanan, dan Perikanan",+62-95-618-6868,Kecil,900000,Retail,"0128 Maureen Drives Apt. 573
South Gregoryfurt, AS 30410",2023-11-29,Warehouse Administration for Better Efficiency & Productivity,Leadership & Managerial,Online Training,8,64,53,1,10,1,2,3.5,9,no,66.0
644,PT Prasetyo Tbk,"KH. Martani Saefullah, S.Sos","Jalan Wonoayu No. 58
Pekanbaru, PB 65440",palastridaruna@example.com,"Pengadaan Listrik, Gas, Uap/Air Panas Dan Udara Dingin",(0489) 754-4621,Besar,700000,Group,"572 Estrada Centers
East Kylemouth, SD 25200",2024-01-06,Collection Recovery Section Head Development Program,HR & Training,Public Training,1,40,44,10,6,6,6,7.0,3,no,67.71428571428571
645,CV Najmudin,Sabrina Handayani,"Jalan Kutai No. 7
Bima, Jawa Timur 62784",lanjar31@example.net,Aktivitas Jasa Lainnya,+62-0827-209-5552,Besar,800000,Group,"252 Christy Ridge
South Stacy, AK 69308",2023-12-13,Warehouse Administration for Better Efficiency & Productivity,Leadership & Managerial,Inhouse Training,1,36,81,4,5,10,5,6.0,5,yes,69.57142857142857
646,UD Palastri (Persero) Tbk,"R.M. Ibrahim Simanjuntak, S.I.Kom","Jl. S. Parman No. 7
Subulussalam, Papua Barat 09169",siregargabriella@example.net,Informasi Dan KomunikasiAktivitas Keuangan dan Asuransi,(032) 610 6712,Besar,400000,Group,"00301 Rodriguez Stream Apt. 950
West Jillfurt, SC 93153",2024-01-21,Cash Flow & Credit Management,Office & Administration,Online Training,5,58,36,6,2,10,4,5.5,2,no,62.71428571428572
647,PD Hastuti (Persero) Tbk,Rahmi Namaga,"Gang HOS. Cokroaminoto No. 9
Banda Aceh, NT 48460",samiahlestari@example.com,"Pengadaan Listrik, Gas, Uap/Air Panas Dan Udara Dingin",(0354) 002 3588,Kecil,400000,Retail,"2704 Powell Roads Suite 185
Port Brianstad, AZ 19016",2024-01-16,Professional Telesales & Telemarketing,HR & Training,Public Training,4,74,84,9,10,3,8,7.5,3,no,86.14285714285714
648,UD Irawan Farida Tbk,Yuni Iswahyudi,"Gang Setiabudhi No. 36
Blitar, Papua Barat 35411",zelaya77@example.net,Lainnya,(0187) 376-5053,Menengah,900000,Group,"PSC 0217, Box 7573
APO AP 32484",2023-12-25,Debt Collection Strategy & Tactics for Fintech Business,HR & Training,Public Training,3,90,61,8,10,5,8,7.75,3,yes,86.92857142857143
649,PD Handayani (Persero) Tbk,"Oni Uyainah, M.Pd","Jalan BKR No. 712
Subulussalam, SN 52188",jailanijoko@example.org,"Treatment Air, Treatment Air Limbah, Treatment dan Pemulihan Material Sampah, dan Aktivitas Remediasi",+62 (016) 650 6021,Besar,100000,Group,"4843 Pitts Mountains
South Philip, WI 45588",2024-01-25,Teknik Penyelesaian Kredit & Pemasaran AYDA yang Efektif,HR & Training,Inhouse Training,3,64,39,6,7,6,10,7.25,4,yes,77.92857142857143
650,Perum Kurniawan Dongoran Tbk,"Pranata Laksmiwati, S.Farm","Gang Pasirkoja No. 818
Tanjungbalai, Aceh 78091",usadafarah@example.net,Lainnya,+62-043-860-2619,Kecil,900000,Retail,"384 Moore Neck Suite 994
Taratown, DC 77592",2023-12-01,Advanced Credit Analysis for Corporate & Commercial,Finance,Inhouse Training,3,41,72,2,9,4,10,6.25,9,yes,79.35714285714286
651,Perum Prabowo Mulyani Tbk,Ismail Hasanah,"Gang Rajawali Barat No. 59
Meulaboh, ST 12272",usamahgaran@example.com,Penyediaan Akomodasi Dan Penyediaan Makan Minum,+62-083-117-0888,Kecil,300000,Retail,"86900 Roberts Villages Apt. 798
Taylorville, MP 08793",2024-01-02,Smart Way To Improve Your Negotiation Skills For Leader,Leadership & Managerial,Online Training,9,40,44,3,3,4,3,3.25,9,no,60.92857142857143
652,PD Setiawan,Warta Padmasari,"Jalan Merdeka No. 08
Tasikmalaya, SU 59486",atmarahimah@example.org,"Aktivitas Penyewaan dan Sewa Guna Usaha Tanpa Hak Opsi, Ketenagakerjaan, Agen Perjalanan dan Penunjang Usaha Lainnya",+62-0364-937-1126,Menengah,300000,Group,"7146 Thomas Route Apt. 522
Steventown, NH 66649",2023-12-01,Advance RM training: RM sebagai Business Coach kepada Debiturnya. Phase 2: Business Coach Membuat Bisnis Debitur menjadi Level Korporat,Sales & Marketing,Public Training,8,58,61,3,9,8,6,6.5,4,yes,82.0
