auction_type,nama_barang_lelang,spesifikasi_barang,keterangan,nilai limit,harga_lelang_invoice,TTD,nomor_invoice,harga_sewa_kpr,tagihan_kartu_kredit,belanja_makanan,transportasi,cicilan,gaji_bulanan,bonus,pengurangan_gaji,pendapatan_tambahan,tanggungan_1,tanggungan_2,tanggungan_3,tanggungan_4,tanggungan_5,laporan_rekan_kerja,fraud
Kendaraan,motor gede,Honda CB 150R Streetfire,Bekas,20030398.85724931,33970948.41919408,True,2509.0,1726853,2742438,842083,640934,6951630,7096488,0,574122.971276183,1645093,0,21417,3380207,1033974,0,6,Data tidak mencurigakan dan Karyawan sangat berpotensi melakukan kecurangan
Perhiasan,gelang,Gelang mutiara multi dengan desain chevron,,6839151.913895698,15727068.290543348,True,8817.0,486410,0,1081110,1340270,2229758,23506572,1426354,1496292.2428574825,0,3634779,0,0,2660279,2579273,3,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,motor trail,Suzuki DR-150S,Bekas,28915593.922474384,68007323.36174485,True,3095.0,1340330,9610110,1325324,569281,0,23576357,3985732,1461828.8809213003,0,0,3011990,1622506,0,0,4,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,mobil penumpang,Suzuki Ertiga,Bekas,196909732.17908853,457206837.82644725,True,3354.0,1028871,6919078,974701,515916,9324512,6503049,1709208,493122.5487620878,5819090,0,1863440,770891,3011225,0,5,Data tidak mencurigakan dan Karyawan sangat berpotensi melakukan kecurangan
Elektronik,laptop,Dell XPS 13 9320,Baru,18120267.783376336,15343010.844262177,True,,1617184,0,890367,713867,9499731,23557596,3684284,2134461.838762751,928558,0,0,3642156,0,3865075,1,Data mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,motor gede,Kawasaki Ninja 250,Baru,46641135.82443266,79442138.03691988,True,1651.0,1281279,5370079,1409625,569490,8314491,9827714,0,652218.3635794367,0,2538945,2705552,437471,2256753,2812446,3,Data tidak mencurigakan dan Karyawan sangat berpotensi melakukan kecurangan
Kendaraan,motor bebek,Suzuki Smash,Baru,19411849.6943039,31330758.265491895,False,5314.0,629681,8902342,864423,554395,4874229,30700546,4583372,2668165.582262437,0,0,1909515,2273645,0,0,1,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,motor trail,Kawasaki KLX 150,Baru,35943109.5464779,23349087.464948058,True,5654.0,709309,8970479,979491,1495260,9580635,21051284,0,1903637.842657481,11165747,0,0,2801132,2545053,3470776,3,Data mencurigakan dan Karyawan berpotensi melakukan kecurangan
Properti,Tanah,2735 m2 pedesaan Sidoarjo,,13020158950.0,20761371550.385765,True,9453.0,1505798,1020497,1055829,992969,0,7556318,0,443237.9693133384,7457867,0,3471455,0,0,0,3,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,mobil mewah,Mercedes-Benz C-Class,Baru,1809135520.0213778,3087151902.216835,True,9599.0,1001741,0,1015870,434176,9577224,12825541,3920559,1189283.0006343022,0,0,0,2480116,2369122,0,6,Data tidak mencurigakan dan Karyawan sangat berpotensi melakukan kecurangan
Properti,Tanah,1732 m2 pinggiran kota Medan Barat,,12960855636.0,12737063818.31818,True,,1850230,2610105,1136014,439820,7217442,6043545,0,596715.8528804008,0,0,0,1710891,0,1282638,5,Data mencurigakan dan Karyawan sangat berpotensi melakukan kecurangan
Properti,Tanah,4565 m2 pedesaan Bantul,,19682262270.0,45900213497.888664,True,1380.0,468915,0,1033052,466303,0,8352900,1523800,600759.3492792054,0,2275433,0,3258647,0,0,4,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Perhiasan,emas murni,Emas murni 24 karat 1000 gram,,19682262270.0,20779900173.70105,True,5820.0,998090,0,846224,881898,6607426,32237013,0,2900701.608077248,7380444,0,0,936082,0,0,3,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Properti,Tanah,3439 m2 pedesaan Mojokerto,,17679709855.0,51407088811.689575,True,1709.0,1962867,0,882680,477496,0,28711693,0,1675860.0896151073,11890372,0,0,0,0,4101662,2,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Perhiasan,gelang,Gelang mutiara multi dengan desain chevron,,7722538.752915589,22540090.154717155,False,,907853,9753118,975084,1057456,6442177,16790987,0,1380219.8253567587,1556094,2942226,3349105,914285,0,3173598,6,Data mencurigakan dan Karyawan sangat berpotensi melakukan kecurangan
Perhiasan,gelang,Gelang mutiara multi dengan desain chevron,,6418112.590240747,15034854.952889405,True,,1659740,0,1066515,1172018,2020435,10230945,4755728,745557.9482267636,0,3362570,0,91230,1509273,1727186,3,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Perhiasan,emas murni,Emas murni 24 karat 5 gram,,6418112.590240747,6546694.5720395725,True,6652.0,1865099,0,1050577,1190951,5011501,6551691,2956057,365485.69440840563,0,0,1147935,3975277,0,1738622,3,Data tidak mencurigakan dan Karyawan sangat berpotensi melakukan kecurangan
Elektronik,laptop,Acer Swift 5,Baru,13467277.151678067,23624001.11503104,False,6843.0,1595527,0,873733,742278,0,19260731,0,993364.7506346274,0,3397896,0,0,0,3100639,3,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Perhiasan,gelang,Gelang mutiara multi dengan desain chevron,,7551637.543156043,6556146.530842533,True,8722.0,1399553,0,1308434,454907,3564620,26610015,0,2301943.742324473,8180392,0,0,414350,0,2777945,0,Data mencurigakanKaryawan tidak berpotensi melakukan kecurangan
Kendaraan,mobil penumpang,Daihatsu Xenia,Bekas,116414854.95076604,302164093.30082047,True,4704.0,734628,8653800,1375731,605137,5240023,27432012,1281362,1399779.8860626998,0,0,0,0,0,1917398,1,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Elektronik,Telepon genggam,Realme GT 2 Pro,Baru,10294798.267826399,8908137.112284428,True,8784.0,1896352,814513,1309376,1384875,4173868,8796252,0,546382.01221403,220194,4159900,262592,3855300,3720409,0,5,Data mencurigakan dan Karyawan sangat berpotensi melakukan kecurangan
Kendaraan,motor sport,Yamaha R15,Bekas,34985220.24446892,31005486.119529195,True,2690.0,531668,0,936237,394297,3978498,19392761,3186185,1819103.221873143,4044057,1587712,1152417,829497,0,0,1,Data mencurigakan dan Karyawan berpotensi melakukan kecurangan
Perhiasan,cincin,Cincin kawin emas kuning 14 karat,,3840701.8276215345,8470386.222055998,True,3070.0,1400595,977509,831306,1230035,0,29992850,3596158,1883639.4157591027,0,4880350,0,3087797,2702519,4894314,1,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,motor trail,Yamaha WR 155 R,Bekas,26279462.958568573,49042379.118571416,True,4102.0,1236661,5374755,1223254,407251,6675688,11673003,0,902580.9501183773,7501220,3736807,0,0,0,976790,6,Data tidak mencurigakan dan Karyawan sangat berpotensi melakukan kecurangan
Perhiasan,gelang,Gelang emas kuning 22K with liontin berbentuk hati dan berlian,,14870277.78791175,12041950.387945488,True,7465.0,821643,9672759,1179540,414080,7551978,9467612,0,857678.0113263702,0,0,1013988,1375052,3001433,0,0,Data mencurigakan dan Karyawan berpotensi melakukan kecurangan
Properti,rumah,Apartemen 136 m2 Batam,Baru,780100692.0,1191330629.7849174,True,1973.0,1916200,0,933392,483251,5325396,10016963,0,554205.3475309035,13781110,1547108,0,518927,0,4806560,6,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Perhiasan,emas murni,Emas murni 24 karat 2 gram,,780100692.0,2089509983.7600286,True,9264.0,326111,1337730,1330469,1428406,0,30704427,3222714,1996586.0900787963,8181418,1196024,4605880,4699567,0,0,3,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Perhiasan,kalung,Kalung perak sterling dengan liontin berlian tunggal,,992030.9092865277,2840357.795555492,False,8327.0,499298,841127,911740,806671,4342560,26174274,0,2073228.6696129919,0,2288224,0,0,0,0,1,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Elektronik,laptop,MacBook Air M2,Bekas,15741213.753795275,19713511.32416232,True,8469.0,554481,0,1035926,1008525,0,27987025,3927912,1453387.518401431,4245002,0,4883745,4436354,0,0,1,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Perhiasan,cincin,Cincin solitaire emas kuning 18 karat dengan berlian berbentuk hati,,12716058.437407859,34671722.987131216,True,1513.0,818588,3083108,1265009,1162232,0,19401113,4434867,1372053.1831171366,0,0,1794687,3875443,0,763637,3,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,motor gede,Kawasaki Ninja 250,Bekas,32387899.121547956,65518298.2702637,True,4268.0,626747,0,997673,1472941,2350510,13214183,0,825986.1953343279,0,130038,245315,0,0,902324,5,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Perhiasan,kalung,Kalung emas kuning 22 karat dengan liontin berbentuk hati,,6108532.009250499,14896323.194314137,True,1811.0,396711,3139427,877601,1131722,6706043,21072599,3218522,1995558.469266176,6830952,0,3232693,0,1822874,0,3,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Elektronik,Televisi,Sony A95K,Baru,29890803.729338765,78713026.73975918,True,9127.0,412027,0,852865,389026,8545804,25413392,0,2131104.619013275,9801558,876949,508440,0,0,0,4,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,motor trail,Suzuki DR-150S,Baru,33495856.72632129,75703368.4563137,True,1524.0,1005957,0,993460,1048148,9642470,21142577,3604438,1199063.6759797446,0,0,0,4922861,0,4913803,1,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Properti,rumah,Rumah 187 m2 Depok,Baru,604494726.0,933286887.0350718,True,3119.0,1866011,2821425,1428745,871201,3381317,32315342,1249195,2069924.929419648,4552534,884328,4009392,0,1311383,3744073,1,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,motor gede,Honda CB 150R Streetfire,Bekas,20435850.58122708,15107067.012230843,True,4221.0,497291,6288139,1392936,608326,7796139,31713198,0,1797481.2686717308,0,0,4977954,3625049,374949,4823275,2,Data mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,motor gede,Yamaha Vixion,Baru,29116361.02235079,76874820.05521813,True,1325.0,397516,8260257,1239396,806330,0,28218611,3183264,2736480.9948469657,13006090,0,0,4882186,3090400,357122,0,Data tidak mencurigakanKaryawan tidak berpotensi melakukan kecurangan
Properti,Tanah,2415 m2 pedesaan Sidoarjo,,12464568480.0,24112790247.847546,True,,1719034,0,1146528,647073,0,27935944,1819876,1902164.0300182835,8417671,4468415,3026203,0,879798,0,3,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Elektronik,Telepon genggam,Samsung Galaxy S23 Ultra,Bekas,15652869.79469126,15621254.55872504,True,4972.0,1694221,0,877679,409689,0,28943630,2860361,2127988.166772208,0,0,0,0,0,1418826,3,Data mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,mobil mewah,Mercedes-Benz C-Class,Bekas,1024479747.9491591,2243299406.4814477,False,3441.0,1377155,4966062,1141387,1102107,8811594,28705298,4449047,2450777.4598467345,7495430,2642074,0,0,3888885,0,6,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,mobil penumpang,Honda HR-V,Baru,396974531.1163712,924983781.1124108,True,7396.0,312974,9711402,915833,630622,0,8881682,0,575219.9934660932,0,0,0,0,458946,4342521,4,Data tidak mencurigakan dan Karyawan sangat berpotensi melakukan kecurangan
Perhiasan,emas murni,Emas murni 24 karat 0.5 gram,,396974531.1163712,266787480.9468747,True,7870.0,699881,7712533,1034495,914418,6221121,25982709,1161989,2209426.394014918,0,881196,0,2103089,0,0,5,Data mencurigakan dan Karyawan berpotensi melakukan kecurangan
Elektronik,laptop,HP Spectre x360 14,Bekas,14656162.481152931,9899081.958503451,True,9788.0,1127704,4736121,1156246,899386,7270970,29584217,0,2194765.2062757495,0,700161,1951281,0,0,1306320,4,Data mencurigakan dan Karyawan berpotensi melakukan kecurangan
Perhiasan,cincin,Cincin perak sterling dengan batu permata opal,,1066839.9603532935,2834345.810106149,True,9651.0,1677181,0,809145,1474253,5072031,8602459,0,678524.2423756628,0,3230553,3541201,3492892,0,4002373,0,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Perhiasan,emas murni,Emas murni 24 karat 50 gram,,1066839.9603532935,1270907.6332836822,True,1831.0,218866,9327461,845429,689963,0,18862480,2212829,1143556.233287729,0,0,944255,0,565127,4701504,2,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,motor gede,Suzuki GSX-R 150,Bekas,24090325.299678814,71754655.9554536,True,7853.0,486930,0,1283143,628405,8315587,33045591,0,1963491.1295115661,17066061,0,2001142,0,2360293,0,3,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,motor gede,Yamaha Vixion,Bekas,24791955.543052208,22056983.9381082,True,1270.0,1352819,4904804,791921,1096515,0,33598754,0,3356504.6825944087,8136604,0,3427822,2484492,1812419,0,0,Data mencurigakanKaryawan tidak berpotensi melakukan kecurangan
Kendaraan,motor gede,Yamaha Vixion,Bekas,17308229.618220687,45262503.298489526,True,7222.0,514750,0,1069385,635549,5238645,23752908,0,1239033.895410522,0,0,4212386,3010155,0,3361531,2,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Properti,rumah,Apartemen 256 m2 Bekasi,Bekas,1936162274.0,4065888413.800192,True,5989.0,1134208,0,1118568,473718,0,22695435,0,1759198.0217095946,834232,1804101,0,0,0,440329,0,Data tidak mencurigakanKaryawan tidak berpotensi melakukan kecurangan
Properti,Tanah,2395 m2 pinggiran kota Depok,,31377900900.0,41909201215.343864,True,8467.0,1076637,0,1496246,389164,7408754,12902417,0,689691.8379528542,0,0,0,1085745,742853,0,2,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Perhiasan,kalung,Gelang mutiara multi dengan desain chevron,,5908074.658365902,15819443.315906359,True,8981.0,1959243,0,1062788,616051,8318841,32641164,2450356,2382227.8244989165,8086030,0,1148458,0,0,3612746,6,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Perhiasan,gelang,Gelang mutiara multi dengan desain chevron,,5825300.939897721,16181102.464298008,True,,995606,0,1291308,1070996,0,32312858,2382613,2078774.8991046448,0,0,0,2789288,4406725,1082265,6,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Properti,rumah,Apartemen 185 m2 Surabaya Selatan,Bekas,1403933383.0,3790818137.6186323,True,5622.0,1076533,0,758122,785639,0,9732315,0,605647.7291233246,17603878,0,0,1582996,275219,3618342,0,Data tidak mencurigakanKaryawan tidak berpotensi melakukan kecurangan
Properti,rumah,Apartemen 297 m2 Medan Barat,Baru,1079228057.0,2279400936.1235433,True,9594.0,712924,0,973725,1481831,0,16914757,2844070,1430043.0422648087,12407187,348411,0,2574966,29332,3131175,6,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,motor trail,Yamaha WR 155 R,Bekas,34439955.21488966,75523166.37852788,True,3326.0,1721278,0,1126384,961806,9981287,13966501,4342706,805668.4011622996,0,0,3574724,4507966,0,2832336,2,Data tidak mencurigakan dan Karyawan sangat berpotensi melakukan kecurangan
Elektronik,Telepon genggam,Xiaomi 12S Pro,Baru,16667883.197610741,30603515.189651415,True,,1065349,0,1462547,769819,0,20458260,0,1061348.6633210888,0,0,0,4269174,0,0,5,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Elektronik,laptop,MSI Modern 15,Baru,10868176.290518753,27200777.290116128,True,6961.0,1921876,6803873,1263829,576345,0,9280542,1830850,543871.3015087649,344781,0,1079746,116631,0,1731834,6,Data tidak mencurigakan dan Karyawan sangat berpotensi melakukan kecurangan
Elektronik,laptop,MacBook Air M2,Bekas,19739066.446665898,38652127.666303426,True,4705.0,1732501,8840431,1185102,892126,6216546,33548905,3026248,1994466.8333443927,9659986,2695781,0,0,0,0,1,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Elektronik,Telepon genggam,iPhone 14 Pro Max,Bekas,25302108.500706255,62825677.975642085,True,6800.0,543980,1202096,982368,949598,2791210,24174281,0,1366312.09768738,0,888956,0,0,0,0,4,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Elektronik,laptop,MacBook Air M2,Bekas,16051209.270287687,10884437.035953343,True,2086.0,342884,5131415,1185621,659808,3006927,26053223,0,1898130.118868834,7048407,0,0,1514963,0,4995446,5,Data mencurigakan dan Karyawan berpotensi melakukan kecurangan
Perhiasan,emas murni,Emas murni 24 karat 5 gram,,16051209.270287687,19702246.06595454,True,6721.0,994163,0,805113,724436,0,13628246,0,1054291.9117290701,10392112,4974463,2865950,4251944,1258595,1350206,4,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,motor trail,Suzuki DR-150S,Bekas,23363281.805894572,67552319.61931339,True,8881.0,1765440,6114694,976046,1172364,7173579,5504684,0,500906.76792222675,11436989,0,3929178,4857513,0,0,4,Data tidak mencurigakan dan Karyawan sangat berpotensi melakukan kecurangan
Kendaraan,motor trail,Suzuki DR-150S,Bekas,30658547.21195046,78994101.10266638,True,9423.0,431103,0,1295126,762326,0,9376505,4260701,690642.6915221082,0,3283543,0,2614883,0,1195746,0,Data tidak mencurigakanKaryawan tidak berpotensi melakukan kecurangan
Kendaraan,motor sport,Kawasaki Ninja 250,Baru,46753614.905066155,81490450.28772505,True,3818.0,1993353,5280351,807009,972499,6117758,27035911,3490014,1472214.2789876133,12347650,2373904,0,0,2741739,0,4,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,motor trail,Yamaha WR 155 R,Baru,38060000.0,89866949.62470451,False,4154.0,1165938,0,1182305,1211942,0,15496010,2170832,1028057.8205243449,0,0,564972,0,820688,0,6,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,motor gede,Kawasaki Ninja 250,Baru,49502048.600964084,89567094.14835034,True,,371013,0,1291816,1112906,0,24593236,0,2099863.9647628427,0,0,0,371846,982561,4946845,5,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,motor sport,Kawasaki Ninja 250,Baru,45536901.59699972,74741389.41814584,True,2554.0,516492,0,808096,1365463,0,23286214,4730773,1855486.3680554861,0,0,0,0,1488538,0,6,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Properti,Tanah,2492 m2 pinggiran kota Medan Barat,,14989684024.0,17001132698.953106,True,2463.0,893122,5676141,1236787,858914,0,10787946,1401724,829402.9520903118,0,0,0,0,0,2308824,3,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Perhiasan,gelang,Gelang perak sterling dengan liontin mutiara dan berlian,,797911.8087329719,1604605.9745512812,True,,1725098,8987414,819573,789533,4569345,24336754,0,1490918.4661636525,5535942,4656852,4222010,3429776,0,0,0,Data tidak mencurigakanKaryawan tidak berpotensi melakukan kecurangan
Properti,Tanah,2378 m2 pedesaan Depok Barat,,11109473816.0,14687326150.058313,True,2611.0,1818761,0,900006,1341617,6716654,33937184,1421848,1812029.3527805933,4555985,2539382,1802881,4449052,2197189,3202045,5,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,mobil mewah,Porsche 911,Baru,8142350843.584311,8561213569.779415,True,6133.0,1754184,6057600,1316880,758118,0,32259207,3932349,1940637.5410446045,0,0,2103371,0,3371505,0,6,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Elektronik,Telepon genggam,Samsung Galaxy S23 Ultra,Baru,26240178.155606687,49455205.68620192,True,9069.0,1044864,0,1105168,1388263,0,34043029,2593925,3009079.603239657,0,4404854,0,0,0,415890,1,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
